6.3.2.6_0	1.0409266185886397,EC:6.3.2.6/0.9987
6.3.2.6_1	1.0797633980687227,EC:6.3.2.6/0.9982
6.3.2.6_2	1.1254161089880064,EC:6.3.2.6/0.9968
6.3.2.6_3	1.1260112409766456,EC:6.3.2.6/0.9973
6.3.2.6_4	1.142314391524364,EC:6.3.2.6/0.9979
6.3.2.6_5	1.2090341941482605,EC:6.3.2.6/0.9962
6.3.2.6_6	1.2317613987168388,EC:6.3.2.6/0.9954
6.3.2.6_7	1.2456169219768396,EC:6.3.2.6/0.9870
6.3.2.6_8	1.316338677339352,EC:6.3.2.6/0.9915
6.3.2.6_9	1.4113760537377658,EC:6.3.2.6/0.9972
6.3.2.6_10	1.411762280404992,EC:6.3.2.6/0.9985
6.3.2.6_11	1.428671305924952,EC:6.3.2.6/0.9963
6.3.2.6_12	1.443258270553621,EC:3.2.2.22/0.0073
6.3.2.6_13	1.4739567481900238,EC:6.3.2.6/0.8527
6.3.2.6_14	1.4973138333201872,EC:6.3.2.6/0.9967
6.3.2.6_15	1.5920077894212359,EC:6.3.2.6/0.9972
6.3.2.6_16	1.5947038846128776,EC:6.3.2.6/0.9982
6.3.2.6_17	1.6229700697835425,EC:6.3.2.6/0.9956
6.3.2.6_18	1.7352083512791046,EC:6.3.2.6/0.9963
6.3.2.6_19	1.8856897619438486,EC:6.3.2.6/0.9802
6.3.2.6_20	1.9188543822430453,EC:6.3.2.6/0.9976
6.3.2.6_21	2.0240966133097262,EC:6.3.2.6/0.9986
6.3.2.6_22	2.024893996189033,EC:6.3.2.6/0.9932
6.3.2.6_23	2.0524678475929954,EC:3.4.21.74/0.0240
6.3.2.6_24	2.0707501560983532,EC:6.3.2.6/0.9403
6.3.2.6_25	2.107437069932186,EC:1.3.7.5/0.0182,EC:4.2.3.38/0.0132
6.3.2.6_26	2.1157636578629955,EC:6.3.2.6/0.9976
6.3.2.6_27	2.1775094973198352,EC:6.3.2.6/0.9982
6.3.2.6_28	2.1842918144822763,EC:4.2.1.2/0.0023,EC:2.7.7.6/0.0022
6.3.2.6_29	2.2578504886918576,EC:6.3.2.6/0.9963
6.3.2.6_30	2.3125744453832526,EC:6.3.2.6/0.9988
6.3.2.6_31	2.354535593399168,EC:6.3.2.6/0.9972
6.3.2.6_32	2.3659350924753455,EC:6.3.2.6/0.9986
6.3.2.6_33	2.4323766113277294,EC:6.3.2.6/0.9955
6.3.2.6_34	2.540323533001368,EC:6.3.2.6/0.9889
6.3.2.6_35	2.7539575682792914,EC:6.3.2.6/0.9937
6.3.2.6_36	2.798555519918856,EC:6.3.2.6/0.9876
6.3.2.6_37	2.8294631234628898,EC:6.3.2.6/0.9982
6.3.2.6_38	2.98608814795036,EC:6.3.2.6/0.9689
6.3.2.6_39	3.010253208290756,EC:6.3.2.6/0.9809
6.3.2.6_40	3.0626716094939144,EC:6.3.2.6/0.9978
6.3.2.6_41	3.144211444390271,EC:3.2.2.22/0.3425
6.3.2.6_42	3.1577602816902126,EC:6.3.2.6/0.9790
6.3.2.6_43	3.168704457587443,EC:4.1.1.22/0.0006
6.3.2.6_44	3.216423000473559,EC:6.3.2.6/0.9937
6.3.2.6_45	3.2517854851705854,EC:6.3.2.6/0.9622
6.3.2.6_46	3.3963944876140886,EC:6.3.2.6/0.9515
6.3.2.6_47	3.4880124323142074,EC:6.3.2.6/0.9423
6.3.2.6_48	3.516012576006205,EC:6.3.2.6/0.9984
6.3.2.6_49	3.713210700197268,EC:6.3.2.6/0.9342
6.3.2.6_50	3.8465175525878155,EC:6.3.2.6/0.9797
6.3.2.6_51	3.9780752684237815,EC:6.3.2.6/0.9977
6.3.2.6_52	4.024048822837269,EC:6.3.2.6/0.9826
6.3.2.6_53	4.120506805027264,EC:6.3.2.6/0.9813
6.3.2.6_54	4.13469697742545,EC:6.3.2.6/0.9944
6.3.2.6_55	4.287282453102151,EC:6.3.2.6/0.9484
6.3.2.6_56	4.307798249533305,EC:6.3.2.6/0.9905
6.3.2.6_57	4.33693179774217,EC:6.3.2.6/0.5736
6.3.2.6_58	4.553080570602072,EC:6.3.2.6/0.9954
6.3.2.6_59	4.557878465296955,EC:6.3.2.6/0.9736
6.3.2.6_60	4.637986923253176,EC:6.3.2.6/0.9961
6.3.2.6_61	4.69584439835722,EC:6.3.2.6/0.9858
6.3.2.6_62	4.765318670990974,EC:6.3.2.6/0.7506
6.3.2.6_63	4.837650304867468,EC:6.3.2.6/0.9920
6.3.2.6_64	4.939278895400464,EC:6.3.2.6/0.9973
6.3.2.6_65	5.263610227223797,EC:6.3.2.6/0.9886
6.3.2.6_66	5.2710145710174805,EC:6.3.2.6/0.9605
6.3.2.6_67	5.5235504613379955,EC:6.3.2.6/0.9853
6.3.2.6_68	5.799191109056201,EC:6.3.2.6/0.9926
6.3.2.6_69	6.5370343958750885,EC:6.3.2.6/0.9751
6.3.2.6_70	6.647811517700413,EC:1.1.1.30/0.0054
6.3.2.6_71	6.679241674887873,EC:6.3.2.6/0.6889
6.3.2.6_72	6.735595407301292,EC:6.3.2.6/0.9952
6.3.2.6_73	6.890194051731739,EC:6.3.2.6/0.9886
6.3.2.6_74	7.2758748922736105,EC:6.3.2.6/0.9893
6.3.2.6_75	7.8655830196852925,EC:3.2.2.22/0.0007
6.3.2.6_76	7.867606729893967,EC:6.3.2.6/0.9557
6.3.2.6_77	7.898329996666333,EC:6.3.2.6/0.1806
6.3.2.6_78	7.958114079658095,EC:6.3.2.6/0.0145
6.3.2.6_79	8.059786934153362,EC:6.3.2.6/0.9815
6.3.2.6_80	8.431932251753755,EC:6.3.2.6/0.0180
6.3.2.6_81	8.869713180307233,EC:1.14.13.25/0.0131
6.3.2.6_82	8.909114908443556,EC:1.3.7.5/0.0633,EC:1.3.7.3/0.0515
6.3.2.6_83	9.049816524294947,EC:6.3.2.6/0.9039
6.3.2.6_84	9.193965493362105,EC:6.3.1.2/0.0009
6.3.2.6_85	9.267234563316066,EC:6.3.2.6/0.0113
6.3.2.6_86	9.456212331101188,EC:6.3.2.6/0.4830
6.3.2.6_87	9.715229964713215,EC:6.3.2.6/0.0002
6.3.2.6_88	10.017694694061626,EC:6.3.2.6/0.3689
6.3.2.6_89	11.839117395907396,EC:6.3.2.6/0.0002
6.3.2.6_90	12.015325117044826,EC:1.14.13.244/0.0010
6.3.2.6_91	12.224764179044707,EC:4.1.1.22/0.0000
6.3.2.6_92	12.500754749502747,EC:3.2.2.22/0.0008,EC:1.14.13.25/0.0005
6.3.2.6_93	13.740733449658324,EC:4.1.1.22/0.0008,EC:3.1.1.4/0.0008
6.3.2.6_94	14.512518689247996,EC:2.1.1.148/0.0151
6.3.2.6_95	15.254728443002978,EC:2.1.1.148/0.3044
6.3.2.6_96	15.554610798862258,EC:1.14.13.128/0.0003,EC:4.99.1.10/0.0002,EC:6.3.2.6/0.0002
6.3.2.6_97	16.278084881890997,EC:2.1.1.86/0.0003
6.3.2.6_98	16.84784178632439,EC:2.1.1.57/0.0738
6.3.2.6_99	18.55578080090266,EC:4.2.3.104/0.0385
