1.11.1.7_0	1.1461716826329056,EC:3.2.2.6/0.0048
1.11.1.7_1	1.2170872998281512,EC:1.11.1.7/0.9717
1.11.1.7_2	1.4521341016084122,EC:1.11.1.7/0.2750
1.11.1.7_3	1.5554364614776401,EC:1.11.1.7/0.6888
1.11.1.7_4	1.6480278658262821,EC:3.2.2.6/0.0317
1.11.1.7_5	1.7330422990813106,EC:1.11.1.24/0.0001,EC:3.2.2.22/0.0001
1.11.1.7_6	1.7761218542393875,EC:1.11.1.7/0.4741
1.11.1.7_7	1.8246906184947964,EC:1.11.1.7/0.9631
1.11.1.7_8	1.8501532414145572,EC:1.11.1.7/0.9286
1.11.1.7_9	1.8668579736102222,EC:1.11.1.7/0.0747
1.11.1.7_10	1.8974584398275636,EC:1.11.1.7/0.9793
1.11.1.7_11	1.8983189663366704,EC:1.11.1.7/0.9979
1.11.1.7_12	2.0784318593878495,EC:4.1.3.27/0.0000
1.11.1.7_13	2.121926752688491,EC:1.16.1.7/0.0016
1.11.1.7_14	2.13918180509937,EC:1.11.1.7/0.5908
1.11.1.7_15	2.2206705139620895,EC:1.11.1.7/0.9470
1.11.1.7_16	2.2436851148317025,EC:1.11.1.7/0.9231
1.11.1.7_17	2.2445466612442493,EC:1.11.1.7/0.9758
1.11.1.7_18	2.467456372639502,EC:1.11.1.7/0.9966
1.11.1.7_19	2.4857746231678313,EC:1.11.1.7/0.8242
1.11.1.7_20	2.515553357324041,EC:1.11.1.7/0.9921
1.11.1.7_21	2.5594306331986756,EC:1.11.1.7/0.9596
1.11.1.7_22	2.603130008805804,EC:3.2.1.14/0.1721
1.11.1.7_23	2.677652955857819,EC:1.11.1.7/0.9903
1.11.1.7_24	2.828508055933935,EC:1.11.1.7/0.9946
1.11.1.7_25	2.8764117253581456,EC:1.11.1.7/0.8014
1.11.1.7_26	2.8942821181717897,EC:1.11.1.7/0.9653
1.11.1.7_27	3.1475836257971164,EC:1.11.1.7/0.1858
1.11.1.7_28	3.168294259578594,EC:1.11.1.7/0.9959
1.11.1.7_29	3.216362036078704,EC:1.11.1.7/0.9927
1.11.1.7_30	3.23167113280897,EC:1.11.1.7/0.2623
1.11.1.7_31	3.2474111648131556,EC:1.11.1.7/0.5638
1.11.1.7_32	3.2508099340095775,EC:1.11.1.7/0.9961
1.11.1.7_33	3.298130126392562,EC:4.1.2.10/0.0016,EC:1.11.1.7/0.0013
1.11.1.7_34	3.34510137883285,EC:1.11.1.7/0.9965
1.11.1.7_35	3.3551110251746943,EC:1.11.1.7/0.9970
1.11.1.7_36	3.418981905342637,EC:1.16.1.7/0.0071
1.11.1.7_37	3.616352624939346,EC:3.2.2.22/0.0011,EC:4.6.1.18/0.0007
1.11.1.7_38	3.670317121967288,EC:1.11.1.7/0.9963
1.11.1.7_39	3.8598465250354437,EC:1.11.1.7/0.9845
1.11.1.7_40	3.933184866433892,EC:1.11.1.7/0.7459
1.11.1.7_41	4.033705800170975,EC:1.11.1.7/0.9877
1.11.1.7_42	4.241783594995779,EC:1.11.1.7/0.9973
1.11.1.7_43	4.298814699984007,EC:1.11.1.7/0.9984
1.11.1.7_44	4.311848305799811,EC:1.11.1.7/0.9918
1.11.1.7_45	4.332292115325047,EC:1.11.1.7/0.9954
1.11.1.7_46	4.397468496560542,EC:1.11.1.7/0.9572
1.11.1.7_47	4.4411189380353475,EC:1.11.1.7/0.9970
1.11.1.7_48	4.599504243224792,EC:3.2.2.6/0.0016,EC:5.4.99.5/0.0012
1.11.1.7_49	4.631189137386699,EC:1.11.1.7/0.9077
1.11.1.7_50	4.722305976019978,EC:1.11.1.7/0.9947
1.11.1.7_51	5.112937984748732,EC:1.11.1.7/0.0679
1.11.1.7_52	5.316214372954218,EC:1.11.1.7/0.9938
1.11.1.7_53	5.470378740741342,EC:1.11.1.7/0.0531,EC:3.2.2.22/0.0480
1.11.1.7_54	5.6484857251837495,EC:1.11.1.7/0.9797
1.11.1.7_55	5.71787861503608,EC:1.11.1.7/0.8136
1.11.1.7_56	5.798741078857475,EC:1.11.1.7/0.9941
1.11.1.7_57	5.952432776022636,EC:1.11.1.7/0.9899
1.11.1.7_58	6.107030281951965,EC:1.11.1.7/0.9677
1.11.1.7_59	6.227753860850105,EC:1.11.1.7/0.9931
1.11.1.7_60	6.560885439253378,EC:1.11.1.7/0.8802
1.11.1.7_61	7.456576420775818,EC:1.11.1.7/0.9896
1.11.1.7_62	7.566807787764942,EC:1.11.1.7/0.9880
1.11.1.7_63	7.578057286719189,EC:3.2.2.22/0.0216
1.11.1.7_64	8.175377632185846,EC:1.11.1.7/0.7416
1.11.1.7_65	8.316224854041144,EC:3.2.2.6/0.6292
1.11.1.7_66	8.346634121569297,EC:1.3.7.12/0.0007
1.11.1.7_67	8.64255680330872,EC:1.11.1.7/0.9881
1.11.1.7_68	9.00181156683677,EC:1.11.1.7/0.9779
1.11.1.7_69	9.10564445664307,EC:1.11.1.7/0.7641
1.11.1.7_70	9.166322020680989,EC:1.11.1.7/0.7962
1.11.1.7_71	9.525405733368581,EC:2.7.10.1/0.0005
1.11.1.7_72	9.573269527865246,EC:3.1.1.4/0.0058
1.11.1.7_73	10.042260846186654,EC:1.11.1.7/0.9450
1.11.1.7_74	10.71175721904162,EC:1.11.1.7/0.9858
1.11.1.7_75	10.734710528329403,EC:3.1.1.53/0.0689
1.11.1.7_76	11.291005802432649,EC:1.11.1.7/0.0333
1.11.1.7_77	12.495179641872166,EC:1.11.1.7/0.4844
1.11.1.7_78	12.665125781293845,EC:3.2.2.22/0.0382,EC:3.1.1.4/0.0372
1.11.1.7_79	12.919825953742551,EC:3.2.2.6/0.0479,EC:3.1.1.53/0.0298
