3.4.23.36_0	1.0758905634849523,EC:3.4.23.36/0.9985
3.4.23.36_1	1.0991617107871534,EC:3.4.23.36/0.9985
3.4.23.36_2	1.1297973607852774,EC:3.4.23.36/0.9950
3.4.23.36_3	1.1579754086942682,EC:3.4.23.36/0.9982
3.4.23.36_4	1.1844559484838517,EC:3.4.23.36/0.9967
3.4.23.36_5	1.196173210241315,EC:3.4.23.36/0.9947
3.4.23.36_6	1.199752304625597,EC:3.4.23.36/0.9934
3.4.23.36_7	1.206997921382356,EC:3.4.23.36/0.9984
3.4.23.36_8	1.248035556106913,EC:3.4.23.36/0.9983
3.4.23.36_9	1.2635516991930416,EC:3.4.23.36/0.1887
3.4.23.36_10	1.3122314458594866,EC:3.4.23.36/0.9933
3.4.23.36_11	1.3235270755141373,EC:3.4.23.36/0.9925
3.4.23.36_12	1.7632374967976108,EC:3.4.23.36/0.9446
3.4.23.36_13	2.160039399378498,EC:3.4.23.36/0.9699
3.4.23.36_14	2.305150048985069,EC:3.4.23.36/0.9968
3.4.23.36_15	2.7477318911583257,EC:3.4.23.36/0.9979
3.4.23.36_16	2.813521275897891,EC:3.4.23.36/0.9962
3.4.23.36_17	2.8962853380251334,EC:3.4.23.36/0.9964
3.4.23.36_18	3.1813703624653424,EC:3.4.23.36/0.9974
3.4.23.36_19	3.3978831591690057,EC:3.4.23.36/0.9986
3.4.23.36_20	3.487748822867105,EC:3.4.23.36/0.9976
3.4.23.36_21	3.520299650493369,EC:3.4.23.36/0.9974
3.4.23.36_22	3.7550308982650495,EC:3.2.1.39/0.1336
3.4.23.36_23	3.939391530664117,EC:3.4.23.36/0.9970
3.4.23.36_24	3.9996214244496824,EC:3.4.23.36/0.9981
3.4.23.36_25	4.012014291315201,EC:3.4.23.36/0.9966
3.4.23.36_26	4.030378693355583,EC:3.4.23.36/0.9981
3.4.23.36_27	4.107274466427961,EC:3.4.23.36/0.9321
3.4.23.36_28	4.109978087366035,EC:3.4.23.36/0.9983
3.4.23.36_29	4.135097226959623,EC:3.4.23.36/0.9979
3.4.23.36_30	4.165862738245421,EC:3.4.23.36/0.9900
3.4.23.36_31	4.176184124130106,EC:3.4.23.36/0.9386
3.4.23.36_32	4.249823614282141,EC:3.4.23.36/0.9910
3.4.23.36_33	4.433638679228009,EC:3.4.23.36/0.4297
3.4.23.36_34	4.506409308651955,EC:3.4.23.36/0.9972
3.4.23.36_35	4.561468105058413,EC:3.4.23.36/0.9947
3.4.23.36_36	4.56759614836308,EC:3.4.23.36/0.9981
3.4.23.36_37	4.579516621962121,EC:3.4.23.36/0.9973
3.4.23.36_38	4.883071471101255,EC:3.4.23.36/0.9974
3.4.23.36_39	4.926679781831544,EC:3.4.23.36/0.9950
3.4.23.36_40	4.9624922670271285,EC:3.4.23.36/0.9945
3.4.23.36_41	4.963917576276779,EC:3.4.23.36/0.9980
3.4.23.36_42	4.977576650537023,EC:3.4.23.36/0.9876
3.4.23.36_43	5.060649775874073,EC:3.4.23.36/0.9978
3.4.23.36_44	5.061108286757067,EC:3.4.23.36/0.9832
3.4.23.36_45	5.15238753374208,EC:3.4.23.36/0.9906
3.4.23.36_46	5.216887745236343,EC:3.4.23.36/0.9955
3.4.23.36_47	5.4499794309262715,EC:3.4.23.36/0.9970
3.4.23.36_48	5.5668821588830975,EC:3.4.23.36/0.9981
3.4.23.36_49	5.607525475136091,EC:3.4.23.36/0.9892
3.4.23.36_50	5.618926426386995,EC:3.4.23.36/0.9816
3.4.23.36_51	5.633798173719224,EC:3.4.23.36/0.9969
3.4.23.36_52	5.654650257128976,EC:3.4.23.36/0.9930
3.4.23.36_53	5.762563057070957,EC:3.4.23.36/0.5624
3.4.23.36_54	6.110045006842494,EC:3.4.23.36/0.9843
3.4.23.36_55	6.1229165339412335,EC:3.4.23.36/0.9945
3.4.23.36_56	6.143123747142258,EC:3.4.23.36/0.9963
3.4.23.36_57	6.32292787405612,EC:3.4.23.36/0.9740
3.4.23.36_58	6.415416814319003,EC:3.4.23.36/0.9944
3.4.23.36_59	6.432361379094016,EC:3.4.23.36/0.9923
3.4.23.36_60	6.474449184142735,EC:3.4.23.36/0.9909
3.4.23.36_61	6.627179661003861,EC:3.4.23.36/0.9966
3.4.23.36_62	6.691453421103023,EC:3.4.23.36/0.9968
3.4.23.36_63	6.788294668386892,EC:3.4.23.36/0.9931
3.4.23.36_64	6.805240784280746,EC:3.4.23.36/0.9912
3.4.23.36_65	6.920550578674669,EC:3.1.4.35/0.0008
3.4.23.36_66	7.057108462164296,EC:3.4.23.36/0.9819
3.4.23.36_67	7.188330581597425,EC:3.4.23.36/0.9905
3.4.23.36_68	7.190745775917771,EC:3.4.23.36/0.9819
3.4.23.36_69	7.392493952222855,EC:3.4.23.36/0.9952
